TAG_ID,OBS_DATE,PRIMARY_SAMPLING_UNIT,WETLAND_BASIN,LSU,LSU_NAME,ACHADNADN,ACHCITCIT,ACHCOACOA,ACHCURCUR,ACHFTSP01,ACHFTSP07,ACHFTSP13,ACHFTSP15,ACHSPPSPP,ACMGRAGRA,ACMLINLIN,ACMMINMIN,ACMPYRPYR,ACMSPPSPP,ACTOCTOCT,AMCDISDIS,AMISPESPE,AMPARCARC,AMPAWSP06,AMPCFCOCA,AMPCOPCOP,AMPCRECRE,AMPFTSP02,AMPFTSP04,AMPFTSP05,AMPLIBLIB,AMPOVAOVA,AMPPROPRO,AMPPSEPSE,AMPSLSP01,AMPSLSP02,AMPSPPSPP,ANOCOSCOS,ANOSPHGRA,APLPELPEL,APTCFOCTO,APTSENSEN,ASTCFBAHU,AULCFAMBI,AULCFDIST,AULCFGRAN,AULGRAGRA,AULITATEN,AULSPPSPP,BACPAXPAX,BRAAPOAPO,BRABREBRE,BRAMICMIC,BRAPROPRO,BRAPSEPSE,BRASERSER,BRAVITVIT,CALBUDBUD,CALCFBACI,CALCFBUDE,CALCFCLEV,CALFTSP02,CALSABSAB,CALSPPSPP,CAMSPPSPP,CAPCARCAR,CATADHADH,CAVMACMAC,COCBARBAR,COCPEDPED,COCPELPEL,COCPLAPLA,COCSCUSCU,COCSPPSPP,CODOCUIRI,CRAACCACC,CRACUSCUS,CRASPPSPP,CYCIRIIRI,CYCMENMEN,CYCRADRAD,CYCSPPSPP,CYMASPASP,CYMFTSP04,CYMFTSP05,CYMLAELAE,CYMSPPSPP,DIACONCON,DIPCFELLI,DIPCFNOLB,DIPOBLOBL,DIPPARPAR,DIPPUEPUE,DIPSPPSPP,DISPSEPSE,DISSTESTE,ECYMICMIC,ECYSPPSPP,ECYSUBSUB,ENCCFEVER,ENCCTSP01,ENCEVEEVE,ENCFTSP04,ENCGRAGRA,ENCLACLAC,ENCMESMES,ENCSILELE,ENCSILSIL,ENCSJSP03,ENCSPPSPP,ENTPULPUL,ENVCFPACH,ENVCFPSEU,ENVMETMET,ENVVANVAN,EPIGIBGIB,EPIPACPAC,EPIPORPOR,EPISPPSPP,EUNARCARC,EUNBILBIL,EUNCAMARC,EUNCAMCAM,EUNCARCAR,EUNCFNOV1,EUNCFPALU,EUNEGSP01,EUNFLEFLE,EUNFORFOR,EUNFTSP01,EUNFTSP03,EUNFTSP04,EUNFTSP05,EUNFTSP10,EUNFTSP11,EUNFTSP13,EUNIMPIMP,EUNINCINC,EUNMONMON,EUNNAENAE,EUNPANPAN,EUNSILSIL,EUNSPPSPP,EUNZYGELO,EUNZYGZYG,FLCFLOFLO,FLCLITLIT,FLCPYGPYG,FLCSLSP02,FLCSLSP03,FLCSPPSPP,FRACAPCAP,FRACFTENE,FRAFTSP07,FRAFTSP14,FRAFTSP15,FRAFTSP16,FRAFTSP19,FRAGRAGRA,FRAMESMES,FRASPPSPP,FRASYNSYN,FRATENNAN,FRAVAUVAU,FRFVIRCAP,FRUCRACRA,FRURHORHO,GOLOLIOLI,GOMAFFAFF,GOMAFFRHO,GOMAURAUR,GOMCFVIBR,GOMCORCOR,GOMEXIEXI,GOMFTSP22,GOMFTSP30,GOMGRAGRA,GOMLAGLAG,GOMMACMAC,GOMNEONEO,GOMPARPAR,GOMPRAPRA,GOMSAPSAP,GOMSPPSPP,GOMSUBMEX,GOMTURTUR,GOMVIRVIR,GYROBSOBS,HALAPOAPO,HALCYMHER,HALHOLHOL,HALHYBHYB,HALMONMON,HALSUBSUB,HANAMPAMP,HANCFGRNE,HANELOELO,HANFTSP01,HANFTSP04,HANSPESPE,HANSPPSPP,HANVIVVIV,HIPHUNHUN,HYDSCOSCO,ICOCURCUR,KARCFSUBM,KOBCFPARA,KOBJAAJAA,KRKEGSP01,KRKFLOFLO,KRKFTSP02,LEMEXIEXI,LEMHUNHUN,MASASPASP,MASASRASR,MASBARBAR,MASBRABRA,MASCALCAL,MASCFERIT,MASCRUALT,MASCRUCRU,MASELLELL,MASHORHOR,MASLANLAN,MASOVAOVA,MASPSEPSE,MASSPPSPP,MELSPPSPP,NAVANGANG,NAVCFCAPI,NAVCFCINC,NAVCFNEOW,NAVCFRECE,NAVCFVENE,NAVCRPCRP,NAVCRYCRY,NAVDENDEN,NAVFTSP01,NAVFTSP03,NAVFTSP12,NAVFTSP16,NAVFTSP18,NAVFTSP21,NAVFTSP25,NAVFTSP26,NAVFTSP27,NAVFTSP29,NAVGREGRE,NAVRADRAD,NAVRAFRAF,NAVSAISAI,NAVSALSAL,NAVSJSP01,NAVSLSP01,NAVSLSP04,NAVSPPSPP,NCYPUSPUS,NEIAMPAMP,NEISPPSPP,NFRKRUKRU,NITACDACD,NITACIACI,NITAMPAMP,NITAMPFRA,NITCAPCAP,NITCAPTEN,NITCFSEMI,NITFILFIL,NITFONFON,NITFTSP01,NITFTSP02,NITFTSP04,NITFTSP06,NITFTSP08,NITFTSP09,NITFTSP14,NITFTSP15,NITFTSP16,NITFTSP17,NITFTSP18,NITFTSP19,NITFTSP24,NITFTSP25,NITFTSP26,NITGRAGRA,NITINTINT,NITLACLAC,NITLIELIE,NITLINLIN,NITMICMIC,NITNANNAN,NITPALDEB,NITREVREV,NITSERSER,NITSIGSIG,NITSPPSPP,NITSUBSUB,NITTERTER,NITTHEMIN,NITUMBUMB,OPEMARMAR,PARPANPAN,PAUTAETAE,PCKOCEOCE,PGTSPPSPP,PINACRACR,PINBRNBRN,PINCFFERR,PINFTSP01,PINFTSP10,PINFTSP11,PINFTSP13,PINFTSP14,PINFTSP15,PINFTSP16,PINFTSP17,PINFTSP18,PINFTSP19,PINFTSP20,PINFTSP21,PINGIBGIB,PINGIFGIF,PININTINT,PINMAJMAJ,PINMEDMED,PINMICMIC,PINNANNAN,PINPULPUL,PINRUTRUT,PINSCHSCH,PINSLSP01,PINSLSP02,PINSPPSPP,PINSTOSTO,PINSTRSTR,PINSUBUND,PINVIRVIR,PLACFDELI,PLACFENGE,PLACFHAUC,PLACFSEPT,PLADUBDUB,PLALANLAN,PLAROSROS,PLCCONCON,PLESALSAL,PLGSIMSIM,PSMGRIGRI,PSSGEOGEO,PSTBREBRE,PSTCRUCRU,PSTPARPAR,RHOACUACU,RHOBREBRE,RHOCFMUSC,RHOGIRVAN,RHOSPPSPP,SELLAELAE,SELLATLAT,SELPUPPUP,SELRECREC,SELSEMSEM,SELSLSP01,SELSPPSPP,SELSTRSTR,SEMEULEUL,SEMROBROB,SEMSPPSPP,SEMSTRSTR,SKAOESOES,SPDMEDMED,SPDMINMIN,SPDSPPSPP,SRACONCON,SSRPINPIN,STAJAVJAV,STAKRIKRI,STAPHOPHO,STASPPSPP,SYNFILEXI,SYNSPPSPP,TABFASFAS,TERMUSMUS,THABRABRA,THAFTSP01,THALEPLEP,THASPPSPP,TRCRETRET,TRYSALSAL,TRYSCASCA,TTASULSUL,ULNACUACU,ULNAMPAMP,ULNDELDEL,ULNULNULN,UNKWNGIRD,UNKWNVALV
20061107_CERP_191_H_1_6,2006-11-07,191,SRS,33,Western Shark River Slough Marl Transition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
20061103_CERP_192_A_1_6,2006-11-03,192,PEN,21,Pennsuco Wetlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,2,0,0,0,0,140,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061017_CERP_195_C_1_6,2006-10-17,195,SRS,43,Fertile Cresent,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
20060926_CERP_196_B_1_6,2006-09-26,196,SRS,34,Eastern Shark River Slough Marl Transition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061108_CERP_197_W_1_6,2006-11-08,197,W3A,16,Central WCA 3A Ridge and Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061106_CERP_198_C_1_6,2006-11-06,198,WC1,8,Southern WCA 1 Pooled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061010_CERP_199_B_1_6,2006-10-10,199,SRS,2930,Mid-Shark River Slough; Southwest Shark River Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,108,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20060929_CERP_200_A_1_6,2006-09-29,200,W3A,16,Central WCA 3A Ridge and Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,96,0,0,0,120,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061122_CERP_202_B_1_6,2006-11-22,202,WC1,6,Northern WCA 1 Drained,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061108_CERP_204_T_1_6,2006-11-08,204,W3A,16,Central WCA 3A Ridge and Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,76,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061102_CERP_207_C_1_6,2006-11-02,207,SRS,2930,Mid-Shark River Slough; Southwest Shark River Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,112,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060928_CERP_208_F_1_6,2006-09-28,208,W3B,1920,Northern WCA 3B Drained; Southern WCA 3B Pooled,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,280,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
